,zipcodes,income,food,essentials,IEE
8892,94016,10671,545,3580,6545
8893,10024,2625,205,915,1503
8894,22031,9727,4943,4767,16
8895,10024,10158,6478,1558,2121
8896,94016,7243,4478,2180,583
8897,94016,4760,2165,594,1999
8898,44101,3365,1039,706,1618
8899,94016,1105,572,358,174
8900,60007,7664,3413,3451,798
8901,44101,7719,3450,4209,59
8902,22031,10854,3518,4095,3239
8903,22031,2258,835,921,501
8904,44101,5210,1431,1779,1999
8905,22031,3885,444,836,2603
8906,44101,8143,4883,1762,1497
8907,10024,3223,1550,947,724
8908,44101,12100,7786,1018,3295
8909,10024,8187,2094,3007,3085
8910,10024,5113,298,3027,1786
8911,94016,5806,4193,1209,402
8912,94016,6977,101,1352,5523
8913,60007,2424,1177,249,997
8914,22031,9489,1739,4231,3518
8915,44101,11213,3880,1395,5937
8916,44101,11283,1788,708,8786
8917,94016,11454,4312,4972,2168
8918,22031,5094,2298,605,2189
8919,60007,12441,7658,2674,2108
8920,10024,10342,2619,2012,5709
8921,94016,7139,3483,1178,2477
8922,22031,2247,508,928,809
8923,94016,2081,69,810,1200
8924,44101,8734,3774,2305,2653
8925,22031,5545,2153,1618,1772
8926,94016,7718,1812,2164,3740
8927,22031,10737,4874,4394,1468
8928,94016,2819,598,288,1931
8929,22031,6256,4948,345,961
8930,44101,2585,1031,533,1020
8931,60007,1670,650,613,406
8932,60007,7752,252,4294,3205
8933,22031,2095,706,836,552
8934,60007,5911,632,3305,1973
8935,10024,10026,3540,3059,3426
8936,44101,11674,1220,7088,3364
8937,60007,9708,6314,2272,1121
8938,60007,11125,8010,2349,764
8939,22031,4059,1562,1520,975
8940,60007,9386,2883,2734,3767
8941,94016,7612,284,4574,2753
8942,94016,9402,4717,3925,759
8943,10024,9344,7489,1621,232
8944,44101,9777,2950,3494,3332
8945,94016,2506,319,878,1308
8946,22031,1988,865,510,612
8947,94016,6828,3249,900,2678
8948,22031,3558,829,1516,1211
8949,22031,10124,3594,3656,2873
8950,10024,10673,5787,955,3929
8951,44101,11237,3759,7133,343
8952,94016,2403,1837,366,198
8953,60007,5887,3743,148,1994
8954,22031,9866,2431,3262,4171
8955,60007,10268,4150,4113,2004
8956,44101,3391,48,855,2486
8957,22031,9425,2187,3682,3555
8958,94016,12280,4141,3223,4914
8959,22031,6884,1832,1598,3453
8960,60007,10950,3777,3445,3726
8961,44101,9563,2453,3829,3279
8962,94016,2745,1394,0,1350
8963,60007,5648,1089,3414,1144
8964,22031,1429,385,559,483
8965,44101,2690,339,2300,49
8966,22031,5631,358,2820,2451
8967,94016,5731,2475,1809,1445
8968,22031,10480,3471,4775,2232
8969,60007,7837,602,4247,2987
8970,44101,9341,4058,3286,1995
8971,94016,3349,732,1235,1380
8972,94016,4696,217,3074,1403
8973,22031,5153,958,2324,1870
8974,44101,3892,1918,587,1386
8975,94016,10697,3825,5304,1567
8976,60007,7034,664,664,5704
8977,44101,6737,2046,883,3806
8978,10024,1902,521,591,788
8979,44101,4816,615,1589,2611
8980,94016,5470,3528,1301,639
8981,44101,8505,2568,4192,1743
8982,60007,11062,2548,1329,7183
8983,60007,10845,917,2325,7602
8984,60007,11750,6148,1453,4148
8985,22031,10366,2535,4690,3140
8986,94016,10100,3260,3243,3596
8987,94016,7404,3553,687,3162
8988,94016,6624,1563,1334,3726
8989,60007,8296,3555,3142,1598
8990,22031,8508,3994,2798,1714
8991,94016,1513,633,624,254
8992,22031,4307,1082,1578,1645
8993,22031,12356,4782,5001,2571
8994,94016,1829,261,24,1543
8995,44101,8276,4565,2022,1688
8996,60007,10544,2384,8116,43
8997,22031,6638,1698,3019,1920
8998,94016,5163,1652,1834,1676
8999,44101,3134,1358,567,1207
9000,10024,6453,3328,1838,1285
9001,10024,1240,625,518,96
9002,22031,7829,1236,2383,4209
9003,10024,11398,3228,3563,4605
9004,22031,2999,1250,1120,627
9005,44101,1690,245,612,832
9006,60007,5162,2604,1524,1033
9007,22031,6719,2279,2637,1802
9008,10024,8706,3132,1602,3970
9009,44101,3219,1177,1448,592
9010,94016,8024,2258,3508,2257
9011,60007,4815,933,2804,1076
9012,22031,11761,2523,4013,5223
9013,10024,6752,261,3907,2582
9014,44101,7653,1889,5078,685
9015,44101,6330,4085,495,1748
9016,94016,4455,2191,1500,763
9017,60007,10744,2209,4830,3703
9018,60007,10172,785,8288,1098
9019,22031,2071,838,337,895
9020,10024,11699,3588,2222,5888
9021,44101,6735,3064,2591,1079
9022,94016,12098,4571,2973,4552
9023,60007,3652,1775,396,1480
9024,10024,3216,294,1350,1570
9025,44101,8820,5049,2712,1058
9026,44101,11339,9057,1174,1107
9027,60007,5718,2050,1417,2250
9028,22031,5906,4327,831,747
9029,60007,6216,2590,1964,1660
9030,44101,4034,624,1168,2241
9031,10024,6865,3747,613,2504
9032,10024,3147,1564,412,1170
9033,22031,11775,4918,2125,4730
9034,94016,3497,746,2194,555
9035,60007,3712,2006,1576,129
9036,44101,7522,2667,2218,2635
9037,22031,2988,1484,149,1354
9038,10024,7743,223,5797,1721
9039,44101,8869,3194,3426,2248
9040,44101,4072,1598,100,2373
9041,22031,1121,623,299,197
9042,60007,2438,1023,1053,361
9043,44101,9184,5893,1742,1548
9044,44101,7586,2114,2149,3321
9045,94016,8924,1938,3381,3604
9046,60007,7059,533,1190,5334
9047,94016,10033,3290,3261,3481
9048,60007,8486,1757,3362,3366
9049,60007,6974,347,3501,3124
9050,60007,5411,5373,7,29
9051,10024,2672,1664,77,929
9052,10024,7726,2555,2340,2830
9053,94016,6955,1363,4073,1518
9054,10024,11030,1091,6123,3814
9055,94016,5686,1850,724,3110
9056,60007,9025,2058,205,6760
9057,44101,3045,1916,63,1065
9058,94016,3945,1540,1793,611
9059,22031,6619,4172,139,2307
9060,60007,8950,1686,4732,2531
9061,44101,11169,4684,2249,4234
9062,94016,8520,2616,1491,4412
9063,22031,2680,2636,43,0
9064,10024,1731,864,118,748
9065,94016,7101,1632,1217,4251
9066,22031,5540,2738,1752,1049
9067,10024,11925,1117,6353,4454
9068,44101,8056,3328,1800,2927
9069,22031,6135,2885,211,3037
9070,60007,10036,3426,3104,3505
9071,60007,3084,1254,1612,217
9072,22031,9653,1893,1423,6335
9073,44101,5462,937,1968,2556
9074,60007,10170,1261,2574,6333
9075,60007,10213,6230,3093,889
9076,10024,1106,21,400,684
9077,22031,9213,5686,1695,1831
9078,94016,7959,227,4044,3687
9079,60007,5319,2706,645,1966
9080,22031,8707,2107,1081,5517
9081,94016,7087,845,4227,2013
9082,60007,8465,3599,1749,3115
9083,22031,10791,4031,3209,3549
9084,94016,10237,5506,620,4110
9085,94016,1151,322,360,468
9086,10024,4490,1445,2749,295
9087,44101,3529,927,1258,1343
9088,22031,3649,855,1842,950
9089,60007,6816,3517,279,3019
9090,22031,5461,3195,732,1532
9091,44101,6091,2139,1304,2646
9092,94016,6334,2781,1939,1613
9093,10024,10774,7191,1150,2432
9094,60007,8139,3416,1180,3542
9095,94016,5217,3137,1176,903
9096,44101,9732,3155,735,5840
9097,60007,2507,128,616,1761
9098,10024,8389,4946,1634,1807
9099,22031,7188,6197,14,975
9100,44101,9724,2453,6639,631
9101,22031,4444,1486,2188,768
9102,10024,1299,350,525,422
9103,22031,9713,5057,2233,2422
9104,10024,4843,2168,1910,764
9105,44101,9842,2466,3264,4110
9106,94016,5461,1295,1900,2265
9107,44101,11883,5457,4232,2192
9108,22031,5354,1810,2036,1506
9109,10024,9207,3471,1882,3853
9110,60007,8446,772,2624,5049
9111,94016,3636,2025,1497,113
9112,60007,6491,1687,1402,3400
9113,94016,4816,1927,2460,427
9114,10024,10262,4932,2099,3229
9115,60007,11722,3439,2030,6251
9116,10024,10811,5053,98,5659
9117,60007,3100,1102,960,1037
9118,94016,12159,4842,3491,3825
9119,22031,6283,663,2916,2703
9120,10024,1046,121,409,514
9121,94016,11031,4700,4065,2264
9122,60007,4814,1120,1515,2178
9123,94016,4256,2690,1257,307
9124,44101,11000,4786,1870,4343
9125,44101,4400,1296,1552,1550
9126,10024,3053,407,1651,993
9127,94016,2484,713,144,1625
9128,10024,4571,1811,1769,989
9129,22031,5795,646,2527,2620
9130,10024,5607,1675,2335,1596
9131,94016,10189,2873,4391,2923
9132,94016,2842,1644,589,608
9133,10024,9307,4072,4837,396
9134,94016,11286,3028,5563,2693
9135,22031,4027,1821,1602,603
9136,94016,10767,4626,1984,4156
9137,44101,5763,2261,281,3219
9138,44101,11156,4646,2188,4320
9139,22031,5028,152,2699,2176
9140,94016,1333,460,604,268
9141,94016,4576,300,2506,1769
9142,60007,11347,6316,4776,253
9143,10024,3119,1300,855,963
9144,60007,7785,4754,2755,275
9145,10024,9694,350,2811,6531
9146,22031,1574,468,452,652
9147,44101,10760,1019,8317,1422
9148,10024,4106,244,1702,2159
9149,94016,5403,2696,58,2647
9150,60007,7707,2930,2807,1968
9151,60007,8273,5387,1691,1194
9152,60007,9626,5378,404,3843
9153,60007,6361,1142,2977,2241
9154,10024,9003,429,5317,3255
9155,10024,6548,3381,30,3136
9156,44101,10425,1238,2581,6604
9157,44101,8414,50,3168,5194
9158,60007,4726,2203,699,1822
9159,44101,3982,2121,97,1763
9160,22031,9293,2805,1045,5442
9161,22031,9875,3209,131,6533
9162,10024,4965,1287,306,3370
9163,44101,8746,3080,1434,4230
9164,10024,10624,3993,1967,4662
9165,94016,3853,997,1086,1768
9166,10024,2788,912,1231,643
9167,10024,4358,1241,997,2118
9168,60007,7202,2,5764,1434
9169,10024,1883,407,532,942
9170,22031,7716,453,2085,5176
9171,94016,3572,1349,413,1809
9172,44101,1911,317,400,1192
9173,44101,3620,1548,1370,701
9174,60007,2470,452,1170,846
9175,60007,7764,1293,4006,2464
9176,22031,3024,215,1550,1257
9177,44101,6335,1551,144,4639
9178,44101,5372,1500,1796,2075
9179,60007,4127,563,2425,1138
9180,10024,1794,607,503,682
9181,60007,10693,5136,5363,192
9182,60007,6828,3001,3316,509
9183,94016,5593,2311,2146,1134
9184,94016,7506,2296,386,4822
9185,22031,5794,3080,159,2553
9186,22031,1448,151,1044,252
9187,44101,12360,1076,8618,2664
9188,60007,10042,5881,3839,320
9189,60007,10513,1237,4097,5178
9190,22031,6384,3613,1309,1461
9191,60007,2762,378,1844,538
9192,10024,4095,1307,1598,1189
9193,10024,8138,5817,1480,839
9194,10024,12077,4345,4021,3710
9195,60007,7424,403,3247,3773
9196,10024,10277,956,5013,4307
9197,60007,9641,40,8406,1194
9198,10024,2196,392,1272,531
9199,22031,12045,2667,3916,5460
9200,44101,4557,1318,340,2898
9201,22031,5075,2666,2033,375
9202,44101,8925,5516,1224,2184
9203,44101,8997,3108,4425,1462
9204,60007,10485,1365,4155,4963
9205,22031,6837,2656,1425,2755
9206,10024,1353,451,516,384
9207,22031,8399,2887,2810,2701
9208,94016,4765,3633,568,562
9209,44101,9845,4532,2791,2520
9210,10024,7374,3116,2836,1420
9211,94016,3404,1497,809,1097
9212,10024,11302,3895,5186,2219
9213,22031,6069,2844,2724,499
9214,60007,3215,930,1036,1248
9215,10024,4300,3354,222,723
9216,10024,2689,931,1396,360
9217,60007,11929,1802,2256,7869
9218,94016,3116,1433,1271,410
9219,10024,5071,2707,405,1958
9220,10024,9517,5061,4311,144
9221,44101,2877,961,1316,598
9222,60007,1009,316,66,626
9223,44101,1438,475,397,564
9224,94016,11432,6219,4751,460
9225,10024,10227,6424,3565,236
9226,60007,5767,3017,2350,398
9227,10024,7995,2395,2920,2679
9228,10024,12354,4612,1807,5933
9229,60007,3384,895,1170,1318
9230,44101,6851,1284,2662,2903
9231,94016,2400,573,1216,610
9232,94016,2260,344,902,1012
9233,10024,4223,855,2365,1002
9234,22031,9331,2812,2953,3564
9235,22031,7216,1090,3323,2802
9236,44101,9528,164,3808,5554
9237,22031,1158,127,643,387
9238,10024,12456,6574,1139,4741
9239,22031,8618,4349,3099,1169
9240,94016,2977,980,1908,88
9241,60007,11542,8291,2366,883
9242,44101,11062,3926,5247,1888
9243,10024,5338,2077,763,2496
9244,10024,5648,2683,1761,1203
9245,94016,10532,1703,5716,3111
9246,94016,6101,1639,1473,2988
9247,94016,3154,1647,134,1371
9248,94016,2533,921,827,783
9249,94016,9174,1039,5258,2876
9250,60007,6592,1112,4648,831
9251,94016,9754,4984,3158,1610
9252,60007,2199,1305,60,832
9253,22031,3921,336,3341,243
9254,22031,5214,2376,1440,1396
9255,44101,6209,603,4870,734
9256,22031,2361,353,1171,835
9257,44101,11924,352,5703,5867
9258,10024,3648,1509,453,1684
9259,94016,8226,5712,4,2509
9260,60007,12359,284,6054,6019
9261,60007,12069,2137,4721,5209
9262,44101,5380,1995,842,2541
9263,22031,3060,171,845,2042
9264,94016,8758,1143,1956,5658
9265,94016,10549,4925,4900,723
9266,60007,9611,756,4665,4188
9267,10024,8045,751,5202,2091
9268,44101,6628,2513,690,3423
9269,44101,4521,419,2075,2026
9270,60007,1618,190,1040,387
9271,60007,11793,3699,6641,1452
9272,22031,7051,2219,897,3933
9273,94016,4916,2195,1636,1084
9274,44101,8844,2743,2111,3989
9275,10024,7889,4192,93,3603
9276,60007,7998,5289,437,2270
9277,44101,11277,7558,1205,2513
9278,44101,5714,2540,2110,1063
9279,22031,1719,514,686,517
9280,22031,7460,2451,2442,2566
9281,94016,6743,4155,1404,1182
9282,60007,10066,781,7316,1967
9283,94016,11098,5149,4278,1669
9284,94016,10696,5728,3660,1307
9285,44101,11927,4579,190,7157
9286,44101,1017,383,467,165
9287,44101,5380,48,3140,2190
9288,10024,5774,25,3564,2184
9289,22031,9766,3321,2377,4066
9290,94016,11091,2653,2429,6007
9291,44101,11308,6780,1222,3305
9292,44101,10653,2445,6800,1406
9293,22031,11286,4212,4920,2153
9294,60007,1438,694,340,402
9295,22031,4684,2956,1136,590
9296,22031,1566,1161,173,231
9297,94016,8472,1969,5463,1039
9298,44101,3194,663,2247,283
9299,44101,7310,539,4727,2043
9300,94016,12375,4176,4002,4196
9301,10024,6835,2069,1836,2929
9302,10024,4787,2558,1756,471
9303,60007,7856,2746,1869,3240
9304,22031,3574,382,1539,1651
9305,60007,9826,3371,646,5807
9306,10024,4417,953,2128,1334
9307,60007,5576,2022,2903,650
9308,44101,2718,805,1630,282
9309,94016,2592,830,1034,727
9310,60007,11210,4320,530,6359
9311,44101,3574,768,2156,649
9312,94016,12012,4437,3855,3718
9313,60007,12253,3222,1026,8003
9314,44101,8085,2388,2444,3252
9315,94016,3373,1300,1030,1042
9316,44101,10471,3922,4156,2392
9317,10024,10473,3950,3648,2873
9318,60007,12089,4276,2101,5710
9319,44101,10564,33,5160,5370
9320,22031,2373,439,609,1323
9321,22031,6402,1742,1824,2834
9322,44101,5166,1576,3014,575
9323,10024,1974,56,1253,663
9324,44101,12376,6867,526,4981
9325,10024,9954,1708,4070,4174
9326,10024,6968,2897,1065,3004
9327,60007,10839,6583,399,3856
9328,10024,5172,3245,1368,558
9329,10024,3327,2134,986,206
9330,94016,12253,7295,2418,2539
9331,22031,10033,4536,4613,883
9332,94016,8660,368,2221,6070
9333,44101,7051,2924,599,3526
9334,94016,8149,3186,1760,3201
9335,10024,7361,3365,692,3303
9336,22031,2693,838,1793,61
9337,10024,12225,5272,1302,5649
9338,94016,11940,4126,3231,4582
9339,10024,3915,2954,946,14
9340,10024,5912,1471,2114,2326
9341,22031,2094,79,1241,772
9342,44101,11206,6932,3722,550
9343,10024,2076,1017,953,105
9344,10024,6439,2789,2961,688
9345,60007,9156,1078,7594,482
9346,44101,1040,325,431,283
9347,22031,9048,2871,2782,3393
9348,10024,1201,302,449,449
9349,94016,2315,347,1830,136
9350,22031,3576,1498,1013,1064
9351,44101,2177,261,886,1029
9352,44101,7834,3037,1569,3227
9353,44101,10635,4064,2637,3932
9354,10024,7012,601,3505,2905
9355,10024,5241,2315,2075,849
9356,60007,5323,3974,759,588
9357,10024,5424,332,2065,3026
9358,10024,4221,1593,795,1832
9359,44101,2204,905,114,1183
9360,10024,1775,525,745,504
9361,44101,7264,836,2015,4412
9362,22031,11295,1124,6672,3498
9363,60007,8173,3706,3905,560
9364,60007,4024,833,1161,2029
9365,22031,11304,480,6415,4407
9366,94016,3191,945,1566,678
9367,10024,11835,5274,4976,1583
9368,60007,11447,9503,246,1696
9369,10024,11014,1434,1628,7951
9370,22031,12121,4838,3523,3758
9371,60007,6435,2641,1999,1793
9372,94016,1691,1021,647,22
9373,10024,8147,3800,1541,2805
9374,22031,8181,90,3732,4357
9375,44101,4147,1203,1216,1727
9376,44101,4643,896,1306,2440
9377,10024,3146,121,1095,1929
9378,22031,5664,2910,1864,889
9379,60007,1191,195,20,975
9380,60007,1285,409,413,462
9381,94016,9714,3922,2820,2970
9382,94016,11172,3192,1848,6131
9383,94016,1982,930,856,195
9384,22031,11226,195,9577,1452
9385,10024,6813,2833,2159,1819
9386,44101,4256,2507,1242,506
9387,94016,3764,1585,951,1227
9388,60007,11481,3850,1936,5694
9389,60007,8305,3215,2081,3008
9390,94016,5650,897,4278,473
9391,94016,2050,154,1047,848
9392,22031,5302,565,4058,678
9393,22031,8185,29,3831,4323
9394,10024,8846,7012,452,1381
9395,60007,4125,578,1600,1946
9396,94016,4695,425,1319,2950
9397,10024,2985,1225,193,1566
9398,44101,5602,4081,1350,169
9399,94016,11078,326,4987,5763
9400,44101,7767,3710,2546,1510
9401,22031,9206,2916,2902,3386
9402,60007,6443,1598,1362,3482
9403,10024,10322,5506,2998,1816
9404,94016,11052,1877,3785,5389
9405,22031,11550,2553,4656,4339
9406,60007,12374,7957,1532,2884
9407,10024,11033,4134,1747,5150
9408,44101,3355,725,738,1890
9409,10024,7958,894,3002,4061
9410,44101,1322,555,0,766
9411,94016,6237,3455,121,2660
9412,44101,3372,688,345,2338
9413,44101,11723,5358,2465,3899
9414,60007,8305,4052,3004,1248
9415,60007,5220,1846,208,3164
9416,94016,3065,1201,991,872
9417,22031,9779,5988,1064,2726
9418,94016,7075,4260,2486,328
9419,22031,8348,3575,2640,2132
9420,10024,11083,5377,2591,3113
9421,60007,11204,4575,5494,1134
9422,94016,10113,832,3915,5365
9423,22031,3196,794,1100,1301
9424,94016,9890,4475,1615,3799
9425,60007,6823,813,3370,2638
9426,60007,3144,658,1713,772
9427,94016,10407,2374,5213,2818
9428,60007,12072,5363,2426,4281
9429,10024,3060,1599,1004,456
9430,10024,10968,2994,3996,3976
9431,94016,5295,1670,1351,2272
9432,22031,12062,5726,2042,4292
9433,44101,3392,301,1608,1482
9434,44101,8589,3831,1652,3104
9435,10024,10352,5490,4175,686
9436,22031,12261,7352,3662,1245
9437,60007,7681,225,4644,2811
9438,94016,4059,759,2240,1058
9439,94016,3181,1166,970,1043
9440,44101,10623,3572,3667,3383
9441,22031,11773,7439,1231,3101
9442,60007,6611,2724,1953,1932
9443,22031,6476,831,2537,3106
9444,94016,2231,723,403,1104
9445,60007,3447,2391,715,339
9446,94016,10457,2744,2980,4732
9447,60007,10519,4698,4247,1573
9448,10024,9601,1493,5327,2779
9449,10024,2569,810,1271,486
9450,22031,3991,875,2265,849
9451,10024,2222,738,740,743
9452,60007,1423,611,567,244
9453,10024,11799,5954,5628,215
9454,10024,11833,6155,5442,235
9455,60007,6012,2379,1110,2521
9456,94016,3131,850,150,2129
9457,44101,5417,469,1472,3474
9458,60007,11092,2761,3909,4420
9459,10024,11750,5909,2575,3265
9460,44101,6012,2556,1597,1858
9461,60007,6227,2301,1963,1961
9462,94016,3991,1105,429,2455
9463,94016,1327,805,438,82
9464,60007,2466,1086,1044,334
9465,10024,7710,4570,3120,18
9466,44101,6185,1299,2934,1950
9467,44101,9068,3243,4744,1079
9468,22031,5037,2111,95,2829
9469,60007,7518,2285,3045,2187
9470,22031,1572,409,636,525
9471,10024,9627,848,682,8095
9472,94016,8228,2754,752,4721
9473,44101,5882,2608,669,2604
9474,60007,10810,1970,4919,3919
9475,10024,2473,806,440,1225
9476,22031,8972,1279,3952,3740
9477,60007,11123,4584,42,6495
9478,22031,9834,3950,3598,2285
9479,22031,5272,204,2560,2507
9480,44101,7499,1206,3768,2524
9481,94016,5927,1156,2036,2734
9482,94016,11682,4968,4714,1998
9483,44101,11063,1162,7203,2696
9484,44101,4594,1600,1723,1270
9485,44101,6395,953,2710,2731
9486,94016,6308,2152,1732,2422
9487,60007,2770,942,582,1245
9488,10024,4730,1830,42,2857
9489,94016,2854,706,1786,361
9490,60007,10624,3648,3790,3184
9491,60007,5963,444,2699,2818
9492,22031,3840,1720,1301,818
9493,10024,8568,1997,3397,3173
9494,22031,4493,1537,1272,1682
9495,60007,10949,1617,6372,2959
9496,44101,6991,1169,2414,3406
9497,44101,11311,2294,2236,6779
9498,60007,3164,1235,1820,108
9499,10024,8362,2515,3823,2022
9500,44101,8377,2909,2094,3373
9501,94016,8921,3789,1756,3374
9502,94016,3601,1824,37,1739
9503,60007,12404,6745,5347,311
9504,94016,8369,1167,7166,34
9505,10024,5869,2386,1961,1520
9506,94016,5773,2514,3257,0
9507,44101,7894,2263,429,5201
9508,94016,6920,3009,38,3871
9509,22031,5189,1254,1784,2149
9510,44101,9340,3622,3392,2324
9511,94016,9337,2873,2701,3761
9512,10024,8798,3812,3523,1462
9513,44101,2761,1089,539,1131
9514,94016,3425,818,652,1954
9515,94016,9002,312,4107,4582
9516,44101,1554,343,822,387
9517,94016,1191,358,464,367
9518,44101,4341,1196,2436,708
9519,60007,1577,707,66,802
9520,60007,3391,1573,823,994
9521,10024,2965,414,1017,1533
9522,94016,1836,62,567,1205
9523,22031,4318,3290,613,413
9524,60007,8554,2991,4562,999
9525,22031,2253,1177,989,86
9526,44101,8923,4161,543,4217
9527,22031,6014,805,3568,1639
9528,22031,1590,669,713,207
9529,10024,1776,630,751,393
9530,44101,3881,482,1542,1856
9531,44101,7761,200,2775,4785
9532,10024,8930,5161,2548,1219
9533,10024,3451,1828,870,751
9534,10024,9379,878,8112,387
9535,44101,7121,3915,1440,1764
9536,44101,10086,7084,2484,517
9537,10024,11765,451,4133,7180
9538,94016,2451,876,1136,437
9539,94016,6377,4440,1013,923
9540,44101,12349,7356,1392,3599
9541,94016,6876,1092,2523,3259
9542,60007,8099,1806,5996,295
9543,10024,11173,286,1791,9095
9544,22031,5832,2370,1167,2293
9545,94016,2307,215,301,1789
9546,10024,1362,483,422,456
9547,10024,2139,1470,656,12
9548,44101,11458,5833,2665,2959
9549,22031,3393,1226,1292,873
9550,60007,6897,3671,2909,315
9551,10024,4616,2558,1193,864
9552,22031,9487,2647,3045,3793
9553,94016,1668,931,453,283
9554,10024,1184,143,760,279
9555,44101,2939,1484,110,1343
9556,60007,3774,517,2936,319
9557,94016,5668,3411,409,1846
9558,94016,12040,5529,4981,1528
9559,10024,9375,2415,306,6653
9560,22031,7976,3289,1225,3461
9561,22031,1631,463,495,671
9562,44101,3517,2674,269,572
